Artist Name,Track Name,Genre,Popularity Score
Sia,"It's Time (feat. Sia, Diplo, and Labrinth)",pop,0
Sia,"Genius (feat. Sia, Diplo, and Labrinth) - Lil Wayne Remix",australian dance,0
Sia,"Genius (feat. Sia, Diplo, and Labrinth) - Lil Wayne Remix",australian pop,0
Sia,"Genius (feat. Sia, Diplo, and Labrinth) - Lil Wayne Remix",dance pop,0
Sia,"Genius (feat. Sia, Diplo, and Labrinth) - Lil Wayne Remix",pop,0
Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",australian dance,0
Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",australian pop,0
Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",dance pop,0
Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",pop,0
Sia,"Genius (feat. Sia, Diplo, and Labrinth)",australian dance,0
Sia,"Genius (feat. Sia, Diplo, and Labrinth)",australian pop,0
Sia,"Genius (feat. Sia, Diplo, and Labrinth)",dance pop,0
Sia,"Genius (feat. Sia, Diplo, and Labrinth)",pop,0
Sia,"No New Friends (feat. Sia, Diplo, and Labrinth)",australian dance,0
Sia,"No New Friends (feat. Sia, Diplo, and Labrinth)",australian pop,0
Sia,"No New Friends (feat. Sia, Diplo, and Labrinth)",dance pop,0
Sia,"No New Friends (feat. Sia, Diplo, and Labrinth)",pop,0
Sia,"Angel in Your Eyes (feat. Sia, Diplo, and Labrinth)",australian dance,0
Sia,"Angel in Your Eyes (feat. Sia, Diplo, and Labrinth)",australian pop,0
Sia,"Angel in Your Eyes (feat. Sia, Diplo, and Labrinth)",dance pop,0
Sia,"Angel in Your Eyes (feat. Sia, Diplo, and Labrinth)",pop,0
Brooks & Dunn,Brand New Man - with Luke Combs,contemporary country,62
Brooks & Dunn,Brand New Man - with Luke Combs,country,62
Brooks & Dunn,Brand New Man - with Luke Combs,country road,62
Brooks & Dunn,Brand New Man - with Luke Combs,red dirt,62
Brooks & Dunn,Brand New Man - with Luke Combs,traditional country,62
Future,Never Stop,atl hip hop,67
Future,Never Stop,hip hop,67
Future,Never Stop,pop,67
Future,Never Stop,pop rap,67
Future,Never Stop,rap,67
Future,Never Stop,southern hip hop,67
Future,Never Stop,trap music,67
Yung Gravy,Magic,meme rap,63
Yung Gravy,Magic,minnesota hip hop,63
Yung Gravy,Magic,vapor trap,63
Logic,DeLorean,conscious hip hop,66
Logic,DeLorean,dmv rap,66
Logic,DeLorean,hip hop,66
Logic,DeLorean,pop rap,66
Logic,DeLorean,rap,66
Logic,Lemon Drop,conscious hip hop,67
Logic,Lemon Drop,dmv rap,67
Logic,Lemon Drop,hip hop,67
Logic,Lemon Drop,pop rap,67
Logic,Lemon Drop,rap,67
Lil Tjay,Resume,nyc rap,66
Pink Sweat$,Coke & Henny Pt. 2,alternative r&b,67
Pink Sweat$,Coke & Henny Pt. 2,bedroom soul,67
Pink Sweat$,Coke & Henny Pt. 2,indie r&b,67
Pink Sweat$,Coke & Henny Pt. 2,pop,67
Rammstein,DEUTSCHLAND,alternative metal,83
Rammstein,DEUTSCHLAND,german metal,83
Rammstein,DEUTSCHLAND,industrial,83
Rammstein,DEUTSCHLAND,industrial metal,83
Rammstein,DEUTSCHLAND,industrial rock,83
Rammstein,DEUTSCHLAND,neue deutsche harte,83
Rammstein,DEUTSCHLAND,nu metal,83
Logic,By The Bridge,conscious hip hop,67
Logic,By The Bridge,dmv rap,67
Logic,By The Bridge,hip hop,67
Logic,By The Bridge,pop rap,67
Logic,By The Bridge,rap,67
Nina Nesbitt,Is It Really Me You're Missing,dance pop,73
Nina Nesbitt,Is It Really Me You're Missing,electropop,73
Nina Nesbitt,Is It Really Me You're Missing,indie cafe pop,73
Nina Nesbitt,Is It Really Me You're Missing,neo-singer-songwriter,73
Nina Nesbitt,Is It Really Me You're Missing,pop,73
Nina Nesbitt,Is It Really Me You're Missing,post-teen pop,73
Nina Nesbitt,Is It Really Me You're Missing,uk pop,73
Lil Pump,Drop Out,emo rap,70
Lil Pump,Drop Out,miami hip hop,70
Lil Pump,Drop Out,rap,70
Lil Pump,Drop Out,trap music,70
Drake,Houstatlantavegas,canadian hip hop,68
Drake,Houstatlantavegas,canadian pop,68
Drake,Houstatlantavegas,hip hop,68
Drake,Houstatlantavegas,pop rap,68
Drake,Houstatlantavegas,rap,68
Flume,High Beams,australian dance,70
Flume,High Beams,australian electropop,70
Flume,High Beams,australian indie,70
Flume,High Beams,downtempo,70
Flume,High Beams,edm,70
Flume,High Beams,pop,70
Sia,Genius - Lil Wayne Remix,australian dance,70
Sia,Genius - Lil Wayne Remix,australian pop,70
Sia,Genius - Lil Wayne Remix,dance pop,70
Sia,Genius - Lil Wayne Remix,pop,70
Vampire Weekend,Unbearably White,chamber pop,64
Vampire Weekend,Unbearably White,folk-pop,64
Vampire Weekend,Unbearably White,garage rock,64
Vampire Weekend,Unbearably White,indie folk,64
Vampire Weekend,Unbearably White,indie pop,64
Vampire Weekend,Unbearably White,indie rock,64
Vampire Weekend,Unbearably White,indietronica,64
Vampire Weekend,Unbearably White,modern rock,64
Vampire Weekend,Unbearably White,stomp and holler,64
TOMORROW X TOGETHER,Cat & Dog,k-pop,72
Jon Z,DESPUES QUE TE PERDI,reggaeton flow,76
Jon Z,DESPUES QUE TE PERDI,trap latino,76
Anitta,Poquito,baile pop,63
Anitta,Poquito,funk carioca,63
Anitta,Poquito,funk das antigas,63
Dance Gavin Dance,Head Hunter,metalcore,66
Dance Gavin Dance,Head Hunter,pixie,66
Dance Gavin Dance,Head Hunter,screamo,66
Saweetie,Tip Toes (feat. Quavo),cali rap,66
Saweetie,Tip Toes (feat. Quavo),deep pop r&b,66
Saweetie,Tip Toes (feat. Quavo),hip pop,66
Saweetie,Tip Toes (feat. Quavo),pop,66
Saweetie,Tip Toes (feat. Quavo),r&b,66
Saweetie,Tip Toes (feat. Quavo),trap queen,66
Snoop Dogg,Heavy Hittas - Remix,g funk,33
Snoop Dogg,Heavy Hittas - Remix,gangster rap,33
Snoop Dogg,Heavy Hittas - Remix,hip hop,33
Snoop Dogg,Heavy Hittas - Remix,pop rap,33
Snoop Dogg,Heavy Hittas - Remix,rap,33
Snoop Dogg,Heavy Hittas - Remix,west coast rap,33
88GLAM,Lil Boat (feat. Lil Yachty) - Remix,canadian hip hop,67
88GLAM,Lil Boat (feat. Lil Yachty) - Remix,rap,67
88GLAM,Lil Boat (feat. Lil Yachty) - Remix,southern hip hop,67
88GLAM,Lil Boat (feat. Lil Yachty) - Remix,trap music,67
88GLAM,Lil Boat (feat. Lil Yachty) - Remix,trap soul,67
88GLAM,Lil Boat (feat. Lil Yachty) - Remix,underground hip hop,67
88GLAM,Lil Boat (feat. Lil Yachty) - Remix,vapor trap,67
Alesso,TIME,big room,72
Alesso,TIME,dance pop,72
Alesso,TIME,edm,72
Alesso,TIME,electro house,72
Alesso,TIME,pop,72
Alesso,TIME,progressive electro house,72
Alesso,TIME,tropical house,72
SG Lewis,Throwaway (with Clairo),alternative r&b,72
SG Lewis,Throwaway (with Clairo),electropop,72
SG Lewis,Throwaway (with Clairo),indie poptimism,72
SG Lewis,Throwaway (with Clairo),indie r&b,72
SG Lewis,Throwaway (with Clairo),tropical house,72
SG Lewis,Throwaway (with Clairo),vapor soul,72
SG Lewis,Throwaway (with Clairo),vapor twitch,72
Maren Morris,Make Out With Me,contemporary country,65
Bazanji,2019,bass trap,69
Bazanji,2019,deep underground hip hop,69
Bazanji,2019,indie pop rap,69
Danny Ocean,Swing,latin,81
Danny Ocean,Swing,latin pop,81
Danny Ocean,Swing,pop,81
Danny Ocean,Swing,reggaeton,81
Danny Ocean,Swing,tropical,81
Loud Luxury,Body On My,edm,69
Loud Luxury,Body On My,house,69
Loud Luxury,Body On My,pop,69
Loud Luxury,Body On My,tropical house,69
Drake,Lust For Life,canadian hip hop,69
Drake,Lust For Life,canadian pop,69
Drake,Lust For Life,hip hop,69
Drake,Lust For Life,pop rap,69
Drake,Lust For Life,rap,69
Aminé,BLACKJACK (feat. YBN Cordae) - Remix,hip hop,67
Aminé,BLACKJACK (feat. YBN Cordae) - Remix,pop rap,67
Aminé,BLACKJACK (feat. YBN Cordae) - Remix,portland hip hop,67
Aminé,BLACKJACK (feat. YBN Cordae) - Remix,rap,67
Hopsin,You Should've Known,conscious hip hop,69
Hopsin,You Should've Known,gangster rap,69
Hopsin,You Should've Known,hip hop,69
Hopsin,You Should've Known,pop rap,69
Hopsin,You Should've Known,rap,69
NAV,I'm Ready,canadian hip hop,67
NAV,I'm Ready,pop,67
NAV,I'm Ready,pop rap,67
NAV,I'm Ready,rap,67
NAV,I'm Ready,southern hip hop,67
NAV,I'm Ready,trap music,67
Solange,Way to the Show,alternative r&b,68
Solange,Way to the Show,hip pop,68
Solange,Way to the Show,neo soul,68
Solange,Way to the Show,pop,68
Solange,Way to the Show,r&b,68
Solange,Way to the Show,urban contemporary,68
Ben Platt,Grow As We Go,hollywood,65
Ben Platt,Grow As We Go,show tunes,65
I Prevail,Gasoline,screamo,66
I Prevail,Rise Above It,screamo,65
I Prevail,Let Me Be Sad,screamo,65
Dermot Kennedy,Lost,indie anthem-folk,73
Dermot Kennedy,Lost,indie folk,73
NAV,Rack In My Sleep (feat. 88GLAM),canadian hip hop,67
NAV,Rack In My Sleep (feat. 88GLAM),pop,67
NAV,Rack In My Sleep (feat. 88GLAM),pop rap,67
NAV,Rack In My Sleep (feat. 88GLAM),rap,67
NAV,Rack In My Sleep (feat. 88GLAM),southern hip hop,67
NAV,Rack In My Sleep (feat. 88GLAM),trap music,67
Offset,Underrated,atl hip hop,67
Offset,Underrated,pop,67
Offset,Underrated,pop rap,67
Offset,Underrated,rap,67
Offset,Underrated,trap music,67
Cheat Codes,Be The One (with Kaskade),dance pop,65
Cheat Codes,Be The One (with Kaskade),edm,65
Cheat Codes,Be The One (with Kaskade),electropop,65
Cheat Codes,Be The One (with Kaskade),pop,65
Cheat Codes,Be The One (with Kaskade),pop edm,65
Cheat Codes,Be The One (with Kaskade),post-teen pop,65
Cheat Codes,Be The One (with Kaskade),tropical house,65
Pitbull,Timber (feat. Ke$ha),dance pop,1
Pitbull,Timber (feat. Ke$ha),latin,1
Pitbull,Timber (feat. Ke$ha),miami hip hop,1
Pitbull,Timber (feat. Ke$ha),pop,1
Pitbull,Timber (feat. Ke$ha),pop rap,1
Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",dance pop,1
Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",latin,1
Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",miami hip hop,1
Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",pop,1
Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",pop rap,1
Drake,Ignant Shit (feat. Lil Wayne),canadian hip hop,69
Drake,Ignant Shit (feat. Lil Wayne),canadian pop,69
Drake,Ignant Shit (feat. Lil Wayne),hip hop,69
Drake,Ignant Shit (feat. Lil Wayne),pop rap,69
Drake,Ignant Shit (feat. Lil Wayne),rap,69
JTres,El 7 De Fontana,corrido,67
50 Cent,Candy Shop,east coast hip hop,0
50 Cent,Candy Shop,gangster rap,0
50 Cent,Candy Shop,hip hop,0
50 Cent,Candy Shop,pop rap,0
50 Cent,Candy Shop,rap,0
Rich The Kid,Ring Ring (feat. Vory),atl hip hop,68
Rich The Kid,Ring Ring (feat. Vory),pop,68
Rich The Kid,Ring Ring (feat. Vory),pop rap,68
Rich The Kid,Ring Ring (feat. Vory),rap,68
Rich The Kid,Ring Ring (feat. Vory),southern hip hop,68
Rich The Kid,Ring Ring (feat. Vory),trap music,68
DaBaby,Walker Texas Ranger,nc hip hop,64
DaBaby,Walker Texas Ranger,rap,64
DaBaby,Walker Texas Ranger,southern hip hop,64
DaBaby,Walker Texas Ranger,trap music,64
DaBaby,Walker Texas Ranger,vapor trap,64
Saweetie,My Type,cali rap,65
Saweetie,My Type,deep pop r&b,65
Saweetie,My Type,hip pop,65
Saweetie,My Type,pop,65
Saweetie,My Type,r&b,65
Saweetie,My Type,trap queen,65
TOMORROW X TOGETHER,Our Summer,k-pop,72
Summer Walker,Grave,alternative r&b,67
Summer Walker,Grave,deep pop r&b,67
Summer Walker,Grave,indie r&b,67
Summer Walker,Grave,pop,67
Summer Walker,Grave,r&b,67
Summer Walker,Grave,urban contemporary,67
ScHoolboy Q,CHopstix (with Travis Scott),gangster rap,37
ScHoolboy Q,CHopstix (with Travis Scott),hip hop,37
ScHoolboy Q,CHopstix (with Travis Scott),pop,37
ScHoolboy Q,CHopstix (with Travis Scott),pop rap,37
ScHoolboy Q,CHopstix (with Travis Scott),rap,37
ScHoolboy Q,CHopstix (with Travis Scott),southern hip hop,37
ScHoolboy Q,CHopstix (with Travis Scott),trap music,37
ScHoolboy Q,CHopstix (with Travis Scott),underground hip hop,37
NAV,Why You Crying Mama,canadian hip hop,67
NAV,Why You Crying Mama,pop,67
NAV,Why You Crying Mama,pop rap,67
NAV,Why You Crying Mama,rap,67
NAV,Why You Crying Mama,southern hip hop,67
NAV,Why You Crying Mama,trap music,67
Rich The Kid,Racks Out,atl hip hop,67
Rich The Kid,Racks Out,pop,67
Rich The Kid,Racks Out,pop rap,67
Rich The Kid,Racks Out,rap,67
Rich The Kid,Racks Out,southern hip hop,67
Rich The Kid,Racks Out,trap music,67
Solange,Things I Imagined,alternative r&b,67
Solange,Things I Imagined,hip pop,67
Solange,Things I Imagined,neo soul,67
Solange,Things I Imagined,pop,67
Solange,Things I Imagined,r&b,67
Solange,Things I Imagined,urban contemporary,67
Eric Bellinger,Type a Way (feat. Chris Brown & OG Parker),alternative r&b,69
Eric Bellinger,Type a Way (feat. Chris Brown & OG Parker),deep pop r&b,69
Eric Bellinger,Type a Way (feat. Chris Brown & OG Parker),indie r&b,69
Eric Bellinger,Type a Way (feat. Chris Brown & OG Parker),pop,69
Eric Bellinger,Type a Way (feat. Chris Brown & OG Parker),pop rap,69
Eric Bellinger,Type a Way (feat. Chris Brown & OG Parker),r&b,69
Eric Bellinger,Type a Way (feat. Chris Brown & OG Parker),rap,69
Eric Bellinger,Type a Way (feat. Chris Brown & OG Parker),urban contemporary,69
Boogie,Silent Ride,hip hop,67
Boogie,Silent Ride,pop rap,67
Boogie,Silent Ride,rap,67
Boogie,Silent Ride,southern hip hop,67
Boogie,Silent Ride,underground hip hop,67
Future,Temptation,atl hip hop,66
Future,Temptation,hip hop,66
Future,Temptation,pop,66
Future,Temptation,pop rap,66
Future,Temptation,rap,66
Future,Temptation,southern hip hop,66
Future,Temptation,trap music,66
YNW Melly,Beat A N*gga Block,rap,65
YNW Melly,Beat A N*gga Block,trap music,65
A R I Z O N A,Find Someone,deep tropical house,68
A R I Z O N A,Find Someone,electropop,68
A R I Z O N A,Find Someone,indie poptimism,68
A R I Z O N A,Find Someone,modern rock,68
A R I Z O N A,Find Someone,pop,68
A R I Z O N A,Find Someone,pop edm,68
A R I Z O N A,Find Someone,tropical house,68
Ryan Trey,Nowhere To Run,trap soul,68
Dylan Scott,Nobody,contemporary country,65
Dylan Scott,Nobody,country pop,65
Dylan Scott,Nobody,country road,65
Dylan Scott,Nobody,modern country rock,65
Solange,Down With the Clique,alternative r&b,67
Solange,Down With the Clique,hip pop,67
Solange,Down With the Clique,neo soul,67
Solange,Down With the Clique,pop,67
Solange,Down With the Clique,r&b,67
Solange,Down With the Clique,urban contemporary,67
Ben Platt,Older,hollywood,64
Ben Platt,Older,show tunes,64
Lil Durk,Home Body (feat. Teyana Taylor & Melii) - Remix,chicago rap,59
Lil Durk,Home Body (feat. Teyana Taylor & Melii) - Remix,drill,59
Lil Durk,Home Body (feat. Teyana Taylor & Melii) - Remix,hip hop,59
Lil Durk,Home Body (feat. Teyana Taylor & Melii) - Remix,pop rap,59
Lil Durk,Home Body (feat. Teyana Taylor & Melii) - Remix,rap,59
Lil Durk,Home Body (feat. Teyana Taylor & Melii) - Remix,southern hip hop,59
Lil Durk,Home Body (feat. Teyana Taylor & Melii) - Remix,trap music,59
Kevin Gates,Right Game Wrong N****,hip hop,64
Kevin Gates,Right Game Wrong N****,pop rap,64
Kevin Gates,Right Game Wrong N****,rap,64
Kevin Gates,Right Game Wrong N****,southern hip hop,64
Kevin Gates,Right Game Wrong N****,trap music,64
NAV,8 To A 4,canadian hip hop,66
NAV,8 To A 4,pop,66
NAV,8 To A 4,pop rap,66
NAV,8 To A 4,rap,66
NAV,8 To A 4,southern hip hop,66
NAV,8 To A 4,trap music,66
PRETTYMUCH,Blind,boy band,68
PRETTYMUCH,Blind,dance pop,68
PRETTYMUCH,Blind,pop,68
PRETTYMUCH,Blind,post-teen pop,68
Ciara,Thinkin Bout You,dance pop,69
Ciara,Thinkin Bout You,hip hop,69
Ciara,Thinkin Bout You,hip pop,69
Ciara,Thinkin Bout You,pop,69
Ciara,Thinkin Bout You,pop rap,69
Ciara,Thinkin Bout You,post-teen pop,69
Ciara,Thinkin Bout You,r&b,69
Ciara,Thinkin Bout You,rap,69
Ciara,Thinkin Bout You,urban contemporary,69
Future,Promise U That,atl hip hop,66
Future,Promise U That,hip hop,66
Future,Promise U That,pop,66
Future,Promise U That,pop rap,66
Future,Promise U That,rap,66
Future,Promise U That,southern hip hop,66
Future,Promise U That,trap music,66
Future,Call the Coroner,atl hip hop,65
Future,Call the Coroner,hip hop,65
Future,Call the Coroner,pop,65
Future,Call the Coroner,pop rap,65
Future,Call the Coroner,rap,65
Future,Call the Coroner,southern hip hop,65
Future,Call the Coroner,trap music,65
Maren Morris,To Hell & Back,contemporary country,64
Maggie Rogers,On + Off,electropop,66
Quadeca,Uh Huh!,meme rap,69
Quadeca,Uh Huh!,vapor trap,69
2 Chainz,Girl's Best Friend (feat. Ty Dolla $ign),atl hip hop,66
2 Chainz,Girl's Best Friend (feat. Ty Dolla $ign),hip hop,66
2 Chainz,Girl's Best Friend (feat. Ty Dolla $ign),pop,66
2 Chainz,Girl's Best Friend (feat. Ty Dolla $ign),pop rap,66
2 Chainz,Girl's Best Friend (feat. Ty Dolla $ign),rap,66
2 Chainz,Girl's Best Friend (feat. Ty Dolla $ign),southern hip hop,66
2 Chainz,Girl's Best Friend (feat. Ty Dolla $ign),trap music,66
I Prevail,DOA,screamo,65
Trey Songz,Chi Chi (feat. Chris Brown),dance pop,37
Trey Songz,Chi Chi (feat. Chris Brown),pop,37
Trey Songz,Chi Chi (feat. Chris Brown),pop rap,37
Trey Songz,Chi Chi (feat. Chris Brown),r&b,37
Trey Songz,Chi Chi (feat. Chris Brown),southern hip hop,37
Trey Songz,Chi Chi (feat. Chris Brown),trap music,37
Trey Songz,Chi Chi (feat. Chris Brown),urban contemporary,37
10k.Caash,Aloha (feat. G.U.N.),vapor trap,65
Hillsong UNITED,Whole Heart (Hold Me Now) - Live,ccm,64
Hillsong UNITED,Whole Heart (Hold Me Now) - Live,christian alternative rock,64
Hillsong UNITED,Whole Heart (Hold Me Now) - Live,christian music,64
Hillsong UNITED,Whole Heart (Hold Me Now) - Live,world worship,64
Hillsong UNITED,Whole Heart (Hold Me Now) - Live,worship,64
DDG,Hold Up (feat. Queen Naija),vapor trap,66
Maggie Rogers,The Knife,electropop,66
Future,Unicorn Purp (feat. Young Thug & Gunna),atl hip hop,66
Future,Unicorn Purp (feat. Young Thug & Gunna),hip hop,66
Future,Unicorn Purp (feat. Young Thug & Gunna),pop,66
Future,Unicorn Purp (feat. Young Thug & Gunna),pop rap,66
Future,Unicorn Purp (feat. Young Thug & Gunna),rap,66
Future,Unicorn Purp (feat. Young Thug & Gunna),southern hip hop,66
Future,Unicorn Purp (feat. Young Thug & Gunna),trap music,66
Abraham Vazquez,El De Las Dos Pistolas,corrido,70
Abraham Vazquez,El De Las Dos Pistolas,regional mexican pop,70
NAV,Time Piece (feat. Lil Durk),canadian hip hop,66
NAV,Time Piece (feat. Lil Durk),pop,66
NAV,Time Piece (feat. Lil Durk),pop rap,66
NAV,Time Piece (feat. Lil Durk),rap,66
NAV,Time Piece (feat. Lil Durk),southern hip hop,66
NAV,Time Piece (feat. Lil Durk),trap music,66
Cheat Codes,Who's Got Your Love,dance pop,73
Cheat Codes,Who's Got Your Love,edm,73
Cheat Codes,Who's Got Your Love,electropop,73
Cheat Codes,Who's Got Your Love,pop,73
Cheat Codes,Who's Got Your Love,pop edm,73
Cheat Codes,Who's Got Your Love,post-teen pop,73
Cheat Codes,Who's Got Your Love,tropical house,73
Justin Timberlake,Mirrors - Radio Edit,dance pop,0
Justin Timberlake,Mirrors - Radio Edit,pop,0
Logic,I Love You Forever,conscious hip hop,66
Logic,I Love You Forever,dmv rap,66
Logic,I Love You Forever,hip hop,66
Logic,I Love You Forever,pop rap,66
Logic,I Love You Forever,rap,66
DaBaby,Joggers (feat. Stunna 4 Vegas),nc hip hop,64
DaBaby,Joggers (feat. Stunna 4 Vegas),rap,64
DaBaby,Joggers (feat. Stunna 4 Vegas),southern hip hop,64
DaBaby,Joggers (feat. Stunna 4 Vegas),trap music,64
DaBaby,Joggers (feat. Stunna 4 Vegas),vapor trap,64
Future,Stick to the Models,atl hip hop,66
Future,Stick to the Models,hip hop,66
Future,Stick to the Models,pop,66
Future,Stick to the Models,pop rap,66
Future,Stick to the Models,rap,66
Future,Stick to the Models,southern hip hop,66
Future,Stick to the Models,trap music,66
Cody Johnson,Understand Why,contemporary country,64
Cody Johnson,Understand Why,country road,64
Cody Johnson,Understand Why,modern country rock,64
Cody Johnson,Understand Why,outlaw country,64
Cody Johnson,Understand Why,red dirt,64
Cody Johnson,Understand Why,texas country,64
Weezer,Take On Me,alternative rock,68
Weezer,Take On Me,modern rock,68
Weezer,Take On Me,permanent wave,68
Weezer,Take On Me,pop punk,68
Weezer,Take On Me,pop rock,68
Weezer,Take On Me,post-grunge,68
Weezer,Take On Me,rock,68
Sabrina Carpenter,Pushing 20,dance pop,69
Sabrina Carpenter,Pushing 20,pop,69
Sabrina Carpenter,Pushing 20,post-teen pop,69
Sabrina Carpenter,Pushing 20,viral pop,69
Ariana Grande,7 rings,dance pop,66
Ariana Grande,7 rings,pop,66
Ariana Grande,7 rings,post-teen pop,66
XXXTENTACION,Touch Eem Body,emo rap,67
XXXTENTACION,Touch Eem Body,miami hip hop,67
Maggie Rogers,Back In My Body,electropop,65
Flume,Jewel,australian dance,69
Flume,Jewel,australian electropop,69
Flume,Jewel,australian indie,69
Flume,Jewel,downtempo,69
Flume,Jewel,edm,69
Flume,Jewel,pop,69
PnB Rock,Go To Mars (feat. Tee Grizzley),hip hop,0
PnB Rock,Go To Mars (feat. Tee Grizzley),pop,0
PnB Rock,Go To Mars (feat. Tee Grizzley),pop rap,0
PnB Rock,Go To Mars (feat. Tee Grizzley),rap,0
